id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
18314	a,Offering of the Witch, Evoked Spirit\0	a,[55]  2,6k\0	9C	E8	A9	-1
18315	a,Flame of Dark Omen\0	a,[68]  33k\0	9C	E8	A9	-1
18316	a,Offering of Dark Omen, Evoked Spirit\0	a,[66]  3,5k\0	9C	E8	A9	-1
18317	a,Flame of Forbidden Path\0	a,[78]  40k\0	9C	E8	A9	-1
18318	a,Offering of Forbidden Path, Evoked Spirit\0	a,[77]  4,4k\0	9C	E8	A9	-1
18319	a,Caught Frog\0	a,[10]  257\0	9C	E8	A9	-1
18320	a,Caught Undine\0	a,[20]  541\0	9C	E8	A9	-1
18321	a,Caught Rakul\0	a,[30]  954\0	9C	E8	A9	-1
18322	a,Caught Sea Giant\0	a,[40]  1,5k\0	9C	E8	A9	-1
18323	a,Caught Sea Horse Soldier\0	a,[50]  2,2k\0	9C	E8	A9	-1
18324	a,Caught Homunculus\0	a,[60]  3,1k\0	9C	E8	A9	-1
18325	a,Caught Flava\0	a,[70]  3,9k\0	9C	E8	A9	-1
18326	a,Caught Gigantic Eye\0	a,[78]  4,6k\0	9C	E8	A9	-1
18327	a,Freya's Servant\0	a,[58]  23k\0	9C	E8	A9	-1
18328	a,Hall Alarm Device\0	a,[78]  1kk\0	9C	E8	A9	-1
18329	a,Hall Keeper Captain\0	a,[78]  24k\0	9C	E8	A9	-1
18330	a,Hall Keeper Wizard\0	a,[78]  18k\0	9C	E8	A9	-1
18331	a,Hall Keeper Guard\0	a,[78]  19k\0	9C	E8	A9	-1
18332	a,Hall Keeper Patrol\0	a,[78]  18k\0	9C	E8	A9	-1
18333	a,Hall Keeper Suicidal Soldier\0	a,[78]  18k\0	9C	E8	A9	-1
18334	a,Dark Choir Captain\0	a,[78]  24k\0	9C	E8	A9	-1
18335	a,Dark Choir Prima Donna\0	a,[78]  19k\0	9C	E8	A9	-1
18336	a,Dark Choir Lancer\0	a,[78]  19k\0	9C	E8	A9	-1
18337	a,Dark Choir Archer\0	a,[78]  19k\0	9C	E8	A9	-1
18338	a,Dark Choir Witch Doctor\0	a,[78]  14k\0	9C	E8	A9	-1
18339	a,Dark Choir Player\0	a,[78]  18k\0	9C	E8	A9	-1
18342	a,Gremlin\0	a,[1]  62\0	9C	E8	A9	-1
18343	a,Gatekeeper Zombie\0	a,[78]  38k\0	9C	E8	A9	-1
18344	a,Ancient Egg\0	a,[78]  3\0	9C	E8	A9	-1
18345	a,Sprigant\0	a,[78]  1,2k\0	9C	E8	A9	-1
18346	a,Sprigant\0	a,[78]  1,2k\0	9C	E8	A9	-1
18347	a,Garden Guard\0	a,[20]  541\0	9C	E8	A9	-1
18348	a,Garden Guard\0	a,[21]  575\0	9C	E8	A9	-1
18349	a,Garden Guard\0	a,[21]  575\0	9C	E8	A9	-1
18350	a,Garden Guard\0	a,[21]  575\0	9C	E8	A9	-1
18351	a,Garden Guard\0	a,[21]  575\0	9C	E8	A9	-1
18352	a,Kamael Guard\0	a,[22]  1,2k\0	9C	E8	A9	-1
18353	a,Guardian of Records\0	a,[22]  1,8k\0	9C	E8	A9	-1
18354	a,Guardian of Observation\0	a,[22]  1,2k\0	9C	E8	A9	-1
18355	a,Spicula's Guard\0	a,[22]  1,8k\0	9C	E8	A9	-1
18356	a,Harkilgamed's Gatekeeper\0	a,[22]  1,8k\0	9C	E8	A9	-1
18357	a,Rodenpicula's Gatekeeper\0	a,[22]  1,8k\0	9C	E8	A9	-1
18358	a,Guardian of Secrets\0	a,[22]  1,2k\0	9C	E8	A9	-1
18359	a,Arviterre's Guardian\0	a,[22]  1,2k\0	9C	E8	A9	-1
18360	a,Katenar's Gatekeeper\0	a,[22]  1,2k\0	9C	E8	A9	-1
18361	a,Guardian of Prediction\0	a,[22]  1,8k\0	9C	E8	A9	-1
18362	a,Garden Guard\0	a,[19]  508\0	9C	E8	A9	-1
18363	a,Garden Guard\0	a,[19]  508\0	9C	E8	A9	-1
18364	a,Witch Warder\0	a,[79]  22k\0	9C	E8	A9	-1
18365	a,Witch Warder\0	a,[80]  23k\0	9C	E8	A9	-1
18366	a,Witch Warder\0	a,[82]  23k\0	9C	E8	A9	-1
18367	a,Prison Guard\0	a,[80]  4,6k\0	9C	E8	A9	-1
18368	a,Prison Guard\0	a,[80]  4,6k\0	9C	E8	A9	-1
18369	a,Chromatic Crystalline Golem\0	a,[82]  4,7k\0	9C	E8	A9	-1
18370	a,Chromatic Crystalline Golem\0	a,[82]  4,7k\0	9C	E8	A9	-1
18371	a,Beleth Sample\0	a,[82]  4,7k\0	9C	E8	A9	-1
18372	a,Beleth Sample\0	a,[82]  4,7k\0	9C	E8	A9	-1
18373	a,Beleth Sample\0	a,[82]  4,7k\0	9C	E8	A9	-1
18374	a,Beleth Sample\0	a,[82]  4,7k\0	9C	E8	A9	-1
18375	a,Beleth Sample\0	a,[82]  4,7k\0	9C	E8	A9	-1
18376	a,Beleth Sample\0	a,[82]  4,7k\0	9C	E8	A9	-1
18377	a,Beleth Sample\0	a,[82]  4,7k\0	9C	E8	A9	-1
18378	a,Trap\0	a,[78]  4,4k\0	9C	E8	A9	-1
18379	a,Trap\0	a,[78]  4,4k\0	9C	E8	A9	-1
18381	a,Trap\0	a,[78]  4,4k\0	9C	E8	A9	-1
18382	a,Trap\0	a,[78]  4,4k\0	9C	E8	A9	-1
18411	a,Trap\0	a,[78]  4,4k\0	9C	E8	A9	-1
18420	a,Trap\0	a,[18]  476\0	9C	E8	A9	-1
18431	a,Trap\0	a,[70]  3,9k\0	9C	E8	A9	-1
18437	a,Trap\0	a,[18]  476\0	9C	E8	A9	-1
18444	a,Garden Guard\0	a,[20]  541\0	9C	E8	A9	-1
18467	a,Wounded Land Guard\0	a,[84]  531k\0	9C	E8	A9	-1
18468	a,Doorman\0	a,[18]  476\0	9C	E8	A9	-1
18473	a,Hall Captain\0	a,[83]  532k\0	9C	E8	A9	-1
18474	a,Alarm\0	a,[83]  4,7k\0	9C	E8	A9	-1
18478	a,Herb Jar\0	a,[15]  97\0	9C	E8	A9	-1
18482	a,Fafurion Kindred\0	a,[82]  9,3k\0	9C	E8	A9	-1
18483	a,Garden Guard\0	a,[19]  1k\0	9C	E8	A9	-1
20001	a,Gremlin\0	a,[1]  0\0	9C	E8	A9	-1
20002	a,Rabbit\0	a,[1]  62\0	9C	E8	A9	-1
20003	a,Goblin\0	a,[5]  126\0	9C	E8	A9	-1
20004	a,Imp\0	a,[6]  147\0	9C	E8	A9	-1
20005	a,Imp Elder\0	a,[7]  171\0	9C	E8	A9	-1
20006	a,Orc Archer\0	a,[8]  197\0	9C	E8	A9	-1
20007	a,Green Fungus\0	a,[9]  226\0	9C	E8	A9	-1
20008	a,Felim Lizardman\0	a,[14]  364\0	9C	E8	A9	-1
20009	a,Vuku Orc\0	a,[14]  364\0	9C	E8	A9	-1
20010	a,Felim Lizardman Scout\0	a,[15]  390\0	9C	E8	A9	-1
20011	a,Vuku Orc Archer\0	a,[15]  390\0	9C	E8	A9	-1
20012	a,Gora Werewolf\0	a,*[16]  417\0	80	80	FF	-1
20013	a,Dryad\0	a,[13]  339\0	9C	E8	A9	-1
20014	a,Felim Lizardman Warrior\0	a,[17]  446\0	9C	E8	A9	-1
20015	a,Marsh Zombie\0	a,[13]  339\0	9C	E8	A9	-1
20016	a,Stone Golem\0	a,[13]  339\0	9C	E8	A9	-1
20017	a,Vuku Orc Fighter\0	a,*[17]  446\0	80	80	FF	-1
20018	a,Carnivorous Fungus\0	a,*[14]  364\0	80	80	FF	-1
20019	a,Dryad Elder\0	a,[14]  364\0	9C	E8	A9	-1
20020	a,Marsh Zombie Lord\0	a,[14]  364\0	9C	E8	A9	-1
20021	a,Red Bear\0	a,[14]  364\0	9C	E8	A9	-1
20022	a,Misery Skeleton\0	a,*[14]  364\0	80	80	FF	-1
20023	a,Shadow Beast\0	a,[15]  390\0	9C	E8	A9	-1
20024	a,Langk Lizardman Warrior\0	a,*[17]  446\0	80	80	FF	-1
20025	a,Lesser Dark Horror\0	a,*[15]  390\0	80	80	FF	-1
20026	a,Ruin Zombie\0	a,[15]  390\0	9C	E8	A9	-1
20027	a,Langk Lizardman Scout\0	a,[16]  417\0	9C	E8	A9	-1
20028	a,Pincher\0	a,[16]  417\0	9C	E8	A9	-1
20029	a,Ruin Zombie Leader\0	a,[16]  417\0	9C	E8	A9	-1
20030	a,Langk Lizardman\0	a,[15]  390\0	9C	E8	A9	-1
20031	a,Omen Beast\0	a,[17]  446\0	9C	E8	A9	-1
20032	a,Pinrul\0	a,[17]  446\0	9C	E8	A9	-1
20033	a,Shade Horror\0	a,[17]  446\0	9C	E8	A9	-1
20034	a,Prowler\0	a,*[17]  446\0	80	80	FF	-1
20035	a,Tracker Skeleton\0	a,[17]  446\0	9C	E8	A9	-1
20036	a,Lirein\0	a,*[18]  476\0	80	80	FF	-1
20037	a,Mana Seeker\0	a,[18]  953\0	9C	E8	A9	-1
20038	a,Venomous Spider\0	a,[18]  476\0	9C	E8	A9	-1
20039	a,Scavenger Wererat\0	a,[18]  476\0	9C	E8	A9	-1
20040	a,Sukar Wererat\0	a,[18]  476\0	9C	E8	A9	-1
20041	a,Tainted Zombie\0	a,[18]  476\0	9C	E8	A9	-1
20042	a,Tracker Skeleton Leader\0	a,*[18]  476\0	80	80	FF	-1
20043	a,Arachnid Tracker\0	a,*[19]  508\0	80	80	FF	-1
20044	a,Lirein Elder\0	a,[19]  508\0	9C	E8	A9	-1
20045	a,Skeleton Scout\0	a,[19]  508\0	9C	E8	A9	-1
20046	a,Stink Zombie\0	a,[19]  508\0	9C	E8	A9	-1
20047	a,Sukar Wererat Leader\0	a,*[19]  508\0	80	80	FF	-1
20048	a,Lesser Succubus\0	a,*[20]  541\0	80	80	FF	-1
20049	a,Lycanthrope\0	a,*[20]  541\0	80	80	FF	-1
20050	a,Arachnid Predator\0	a,*[20]  541\0	80	80	FF	-1
20051	a,Skeleton Bowman\0	a,[20]  541\0	9C	E8	A9	-1
20052	a,Lesser Succubus Turen\0	a,[21]  575\0	9C	E8	A9	-1
20053	a,Ol Mahum Patrol\0	a,[21]  575\0	9C	E8	A9	-1
20054	a,Ruin Spartoi\0	a,[21]  575\0	9C	E8	A9	-1
20055	a,Wandering Eye\0	a,[21]  575\0	9C	E8	A9	-1
20056	a,Dre Vanul Disposer\0	a,[22]  611\0	9C	E8	A9	-1
20057	a,Lesser Succubus Tilfo\0	a,*[22]  611\0	80	80	FF	-1
20058	a,Ol Mahum Guard\0	a,[22]  611\0	9C	E8	A9	-1
20059	a,Hungry Eye\0	a,[22]  611\0	9C	E8	A9	-1
20060	a,Raging Spartoi\0	a,*[22]  611\0	80	80	FF	-1
20061	a,Ol Mahum Straggler\0	a,*[23]  648\0	80	80	FF	-1
20062	a,Tumran Bugbear\0	a,[23]  648\0	9C	E8	A9	-1
20063	a,Ol Mahum Shooter\0	a,[24]  687\0	9C	E8	A9	-1
20064	a,Tumran Bugbear Warrior\0	a,*[24]  687\0	80	80	FF	-1
20065	a,Ol Mahum Patrolman\0	a,[25]  0\0	9C	E8	A9	-1
20066	a,Ol Mahum Captain\0	a,*[25]  728\0	80	80	FF	-1
20067	a,Monster Eye Watcher\0	a,[25]  728\0	9C	E8	A9	-1
20068	a,Monster Eye Destroyer\0	a,*[26]  770\0	80	80	FF	-1
20069	a,Selu Lizardman Scout\0	a,[26]  0\0	9C	E8	A9	-1
20070	a,Lesser Basilisk\0	a,*[27]  813\0	80	80	FF	-1
20071	a,Selu Lizardman Warrior\0	a,*[27]  0\0	80	80	FF	-1
20072	a,Basilisk\0	a,*[28]  859\0	80	80	FF	-1
20073	a,Ol Mahum Legionnaire\0	a,[28]  0\0	9C	E8	A9	-1
20074	a,Androscorpio\0	a,[29]  906\0	9C	E8	A9	-1
20075	a,Ant Larva\0	a,[29]  906\0	9C	E8	A9	-1
20076	a,Ol Mahum Commander\0	a,*[29]  906\0	80	80	FF	-1
20077	a,Androscorpio Hunter\0	a,[30]  954\0	9C	E8	A9	-1
20078	a,Whispering Wind\0	a,[30]  954\0	9C	E8	A9	-1
20079	a,Ant\0	a,[30]  954\0	9C	E8	A9	-1
20080	a,Ant Captain\0	a,*[31]  1k\0	80	80	FF	-1
20081	a,Ant Overseer\0	a,[32]  2,1k\0	9C	E8	A9	-1
20082	a,Ant Recruit\0	a,[33]  1,1k\0	9C	E8	A9	-1
20083	a,Granite Golem\0	a,[33]  1,1k\0	9C	E8	A9	-1
20084	a,Ant Patrol\0	a,[34]  1,2k\0	9C	E8	A9	-1
20085	a,Puncher\0	a,*[34]  1,2k\0	80	80	FF	-1
20086	a,Ant Guard\0	a,[35]  1,2k\0	9C	E8	A9	-1
20087	a,Ant Soldier\0	a,*[35]  2,4k\0	80	80	FF	-1
20088	a,Ant Warrior Captain\0	a,*[36]  2,6k\0	80	80	FF	-1
20089	a,Noble Ant\0	a,[37]  1,3k\0	9C	E8	A9	-1
20090	a,Noble Ant Leader\0	a,*[38]  2,8k\0	80	80	FF	-1
20091	a,Young Fox\0	a,[1]  0\0	9C	E8	A9	-1
20092	a,Monster Eye\0	a,[10]  257\0	9C	E8	A9	-1
20093	a,Orc Fighter\0	a,*[10]  257\0	80	80	FF	-1
20094	a,Orc Marksman\0	a,[10]  0\0	9C	E8	A9	-1
20095	a,Vampire Bat\0	a,[10]  257\0	9C	E8	A9	-1
20096	a,Orc Lieutenant\0	a,[11]  292\0	9C	E8	A9	-1
20097	a,Drill Bat\0	a,[11]  292\0	9C	E8	A9	-1
20098	a,Orc Fighter Leader\0	a,*[12]  315\0	80	80	FF	-1
20099	a,Skeleton\0	a,*[12]  315\0	80	80	FF	-1
20100	a,Skeleton Archer\0	a,*[13]  339\0	80	80	FF	-1
20101	a,Crasher\0	a,[14]  364\0	9C	E8	A9	-1
20102	a,Skeleton Marksman\0	a,[14]  364\0	9C	E8	A9	-1
20103	a,Giant Spider\0	a,*[15]  390\0	80	80	FF	-1
20104	a,Skeleton Lord\0	a,[15]  390\0	9C	E8	A9	-1
20105	a,Dark Horror\0	a,*[16]  417\0	80	80	FF	-1
20106	a,Talon Spider\0	a,[16]  417\0	9C	E8	A9	-1
20107	a,Wererat\0	a,[16]  417\0	9C	E8	A9	-1
20108	a,Blade Spider\0	a,*[17]  446\0	80	80	FF	-1
20109	a,Salamander\0	a,[17]  892\0	9C	E8	A9	-1
20110	a,Undine\0	a,*[17]  892\0	80	80	FF	-1
20111	a,Wererat Leader\0	a,*[17]  0\0	80	80	FF	-1
20112	a,Salamander Elder\0	a,[18]  953\0	9C	E8	A9	-1
20113	a,Undine Elder\0	a,*[18]  953\0	80	80	FF	-1
20114	a,Salamander Noble\0	a,[19]  1k\0	9C	E8	A9	-1
20115	a,Undine Noble\0	a,*[19]  1k\0	80	80	FF	-1
20116	a,Fox\0	a,[2]  0\0	9C	E8	A9	-1
20117	a,Dre Vanul\0	a,[20]  541\0	9C	E8	A9	-1
20118	a,Dre Vanul Scout\0	a,[21]  575\0	9C	E8	A9	-1
20119	a,Elder Fox\0	a,[3]  0\0	9C	E8	A9	-1
20120	a,Wolf\0	a,[4]  107\0	9C	E8	A9	-1
20121	a,Giant Toad\0	a,[5]  126\0	9C	E8	A9	-1
20130	a,Orc\0	a,[6]  147\0	9C	E8	A9	-1
20131	a,Orc Grunt\0	a,[7]  171\0	9C	E8	A9	-1
20132	a,Werewolf\0	a,[9]  226\0	9C	E8	A9	-1
20133	a,Bugbear\0	a,*[21]  0\0	80	80	FF	-1
20134	a,Cave Maiden\0	a,*[59]  3k\0	80	80	FF	-1
20135	a,Alligator\0	a,*[40]  1,5k\0	80	80	FF	-1
20136	a,Death Knight\0	a,[50]  5,1k\0	9C	E8	A9	-1
20137	a,Drake\0	a,*[57]  2,8k\0	80	80	FF	-1
20138	a,Gargoyle\0	a,*[27]  813\0	80	80	FF	-1
20139	a,Giant Bee\0	a,[16]  417\0	9C	E8	A9	-1
20140	a,Giant Leech\0	a,*[24]  0\0	80	80	FF	-1
20141	a,Giant Wild Hog\0	a,*[47]  0\0	80	80	FF	-1
20142	a,Griffon\0	a,[20]  0\0	9C	E8	A9	-1
20143	a,Grizzly\0	a,*[12]  315\0	80	80	FF	-1
20144	a,Hangman Tree\0	a,*[35]  1,2k\0	80	80	FF	-1
20145	a,Harpy\0	a,*[32]  1,1k\0	80	80	FF	-1
20146	a,Headless Knight\0	a,*[50]  2,2k\0	80	80	FF	-1
20147	a,Hobgoblin\0	a,[21]  575\0	9C	E8	A9	-1
20148	a,Hungry Spirit\0	a,*[40]  1,5k\0	80	80	FF	-1
20149	a,Iron Golem\0	a,[38]  1,4k\0	9C	E8	A9	-1
20150	a,King Bugbear\0	a,*[32]  1,1k\0	80	80	FF	-1
20151	a,Kobold\0	a,[4]  0\0	9C	E8	A9	-1
20152	a,Lizardman\0	a,[19]  0\0	9C	E8	A9	-1
20153	a,Magical Weaver\0	a,[11]  292\0	9C	E8	A9	-1
20154	a,Mandragora Sprout\0	a,[21]  575\0	9C	E8	A9	-1
20155	a,Mandragora Sapling\0	a,*[23]  648\0	80	80	FF	-1
20156	a,Mandragora Blossom\0	a,*[25]  728\0	80	80	FF	-1
20157	a,Marsh Stakato\0	a,*[29]  906\0	80	80	FF	-1
20158	a,Medusa\0	a,*[34]  1,2k\0	80	80	FF	-1
20159	a,Minotaur\0	a,*[43]  0\0	80	80	FF	-1
20160	a,Neer Crawler\0	a,[28]  859\0	9C	E8	A9	-1
20161	a,Oel Mahum\0	a,*[53]  2,5k\0	80	80	FF	-1
20162	a,Ogre\0	a,*[41]  0\0	80	80	FF	-1
20163	a,Ol Mahum\0	a,[23]  0\0	9C	E8	A9	-1
20164	a,Ol Mahum Archer\0	a,*[25]  0\0	80	80	FF	-1
20165	a,Ol Mahum Champion\0	a,*[29]  0\0	80	80	FF	-1
20166	a,Succubus\0	a,*[32]  1,1k\0	80	80	FF	-1
20167	a,Serpent Slave\0	a,*[40]  0\0	80	80	FF	-1
20168	a,Silenos\0	a,[30]  954\0	9C	E8	A9	-1
20169	a,Skeleton Royal Guard\0	a,*[26]  0\0	80	80	FF	-1
20170	a,Spartoi\0	a,*[15]  0\0	80	80	FF	-1
20171	a,Specter\0	a,*[26]  770\0	80	80	FF	-1
20172	a,Sylph\0	a,[10]  0\0	9C	E8	A9	-1
20173	a,Troll\0	a,*[33]  0\0	80	80	FF	-1
20174	a,Two-Headed Giant\0	a,*[35]  0\0	80	80	FF	-1
20175	a,Walking Fungus\0	a,[8]  0\0	9C	E8	A9	-1
20176	a,Wyrm\0	a,*[35]  1,2k\0	80	80	FF	-1
20177	a,Zombie\0	a,[6]  0\0	9C	E8	A9	-1
20189	a,Puma\0	a,[15]  0\0	9C	E8	A9	-1
20190	a,Skeleton Marauder\0	a,*[29]  906\0	80	80	FF	-1
20191	a,Skeleton Raider\0	a,*[30]  954\0	80	80	FF	-1
20192	a,Tyrant\0	a,[35]  1,2k\0	9C	E8	A9	-1
20193	a,Tyrant Kingpin\0	a,*[36]  1,3k\0	80	80	FF	-1
20197	a,Sorrow Maiden\0	a,[27]  813\0	9C	E8	A9	-1
20198	a,Neer Ghoul Berserker\0	a,[29]  906\0	9C	E8	A9	-1
20199	a,Amber Basilisk\0	a,[30]  954\0	9C	E8	A9	-1
20200	a,Strain\0	a,[31]  1k\0	9C	E8	A9	-1
20201	a,Ghoul\0	a,[32]  1,1k\0	9C	E8	A9	-1
20202	a,Dead Seeker\0	a,[34]  1,2k\0	9C	E8	A9	-1
20203	a,Dion Grizzly\0	a,[20]  541\0	9C	E8	A9	-1
20204	a,Bloody Bee\0	a,[23]  648\0	9C	E8	A9	-1
20205	a,Dire Wolf\0	a,*[24]  687\0	80	80	FF	-1
20206	a,Kadif Werewolf\0	a,[25]  728\0	9C	E8	A9	-1
20207	a,Ol Mahum Guerilla\0	a,[26]  1,5k\0	9C	E8	A9	-1
20208	a,Ol Mahum Raider\0	a,[27]  1,6k\0	9C	E8	A9	-1
20209	a,Ol Mahum Marksman\0	a,[28]  1,7k\0	9C	E8	A9	-1
20210	a,Ol Mahum Sergeant\0	a,[29]  1,8k\0	9C	E8	A9	-1
20211	a,Ol Mahum Captain\0	a,*[30]  1,9k\0	80	80	FF	-1
20212	a,Bloody Axe Turmak\0	a,*[34] Ol Mahum Lord 0\0	80	80	FF	-1
20213	a,Porta\0	a,[40]  3,1k\0	9C	E8	A9	-1
20214	a,Excuro\0	a,[41]  3,2k\0	9C	E8	A9	-1
20215	a,Mordeo\0	a,*[42]  3,3k\0	80	80	FF	-1
20216	a,Ricenseo\0	a,[43]  3,5k\0	9C	E8	A9	-1
20217	a,Krator\0	a,*[44]  3,6k\0	80	80	FF	-1
20218	a,Premo\0	a,[45]  3,7k\0	9C	E8	A9	-1
20219	a,Validus\0	a,[46]  3,9k\0	9C	E8	A9	-1
20220	a,Dicor\0	a,[47]  4k\0	9C	E8	A9	-1
20221	a,Perum\0	a,[48]  4,2k\0	9C	E8	A9	-1
20222	a,Torfe\0	a,[49]  4,3k\0	9C	E8	A9	-1
20223	a,Mandragora Sprout\0	a,[20]  541\0	9C	E8	A9	-1
20224	a,Ol Mahum Ranger\0	a,[22]  611\0	9C	E8	A9	-1
20225	a,Giant Mist Leech\0	a,[25]  728\0	9C	E8	A9	-1
20226	a,Gray Ant\0	a,[26]  770\0	9C	E8	A9	-1
20227	a,Horror Mist Ripper\0	a,*[27]  813\0	80	80	FF	-1
20228	a,Giant Crimson Ant\0	a,[28]  859\0	9C	E8	A9	-1
20229	a,Stinger Wasp\0	a,*[30]  954\0	80	80	FF	-1
20230	a,Marsh Stakato Worker\0	a,[31]  1k\0	9C	E8	A9	-1
20231	a,Toad Lord\0	a,[32]  1,1k\0	9C	E8	A9	-1
20232	a,Marsh Stakato Soldier\0	a,[33]  1,1k\0	9C	E8	A9	-1
20233	a,Marsh Spider\0	a,*[34]  1,2k\0	80	80	FF	-1
20234	a,Marsh Stakato Drone\0	a,*[35]  1,2k\0	80	80	FF	-1
20235	a,Shackle\0	a,*[45]  1,9k\0	80	80	FF	-1
20236	a,Cave Servant\0	a,[46]  1,9k\0	9C	E8	A9	-1
20237	a,Cave Servant Archer\0	a,[47]  2k\0	9C	E8	A9	-1
20238	a,Cave Servant Warrior\0	a,[48]  2,1k\0	9C	E8	A9	-1
20239	a,Cave Servant Captain\0	a,*[49]  2,2k\0	80	80	FF	-1
20240	a,Royal Cave Servant\0	a,[51]  2,3k\0	9C	E8	A9	-1
20241	a,Hunter Gargoyle\0	a,[52]  2,4k\0	9C	E8	A9	-1
20242	a,Dustwind Gargoyle\0	a,[53]  2,5k\0	9C	E8	A9	-1
20243	a,Thunder Wyrm\0	a,*[54]  2,6k\0	80	80	FF	-1
20244	a,Malruk Succubus\0	a,[55]  2,6k\0	9C	E8	A9	-1
20245	a,Malruk Succubus Turen\0	a,[56]  2,7k\0	9C	E8	A9	-1
20246	a,Cave Keeper\0	a,[58]  2,9k\0	9C	E8	A9	-1
20248	a,Turak Bugbear\0	a,[31]  1k\0	9C	E8	A9	-1
20249	a,Turak Bugbear Warrior\0	a,*[33]  2,2k\0	80	80	FF	-1
20250	a,Glass Jaguar\0	a,[27]  813\0	9C	E8	A9	-1
20251	a,Delu Lizardman\0	a,[28]  859\0	9C	E8	A9	-1
20252	a,Delu Lizardman Scout\0	a,[29]  906\0	9C	E8	A9	-1
20253	a,Delu Lizardman Warrior\0	a,*[30]  954\0	80	80	FF	-1
20254	a,Skeleton Axeman\0	a,*[28]  859\0	80	80	FF	-1
20255	a,Batur Orc\0	a,[31]  0\0	9C	E8	A9	-1
20256	a,Batur Orc Archer\0	a,[32]  0\0	9C	E8	A9	-1
20257	a,Batur Orc Warrior\0	a,*[33]  0\0	80	80	FF	-1
20258	a,Batur Orc Shaman\0	a,[34]  0\0	9C	E8	A9	-1
20259	a,Batur Orc Overlord\0	a,*[35]  0\0	80	80	FF	-1
20260	a,Orc Champion\0	a,*[14]  0\0	80	80	FF	-1
20261	a,Orc Shaman\0	a,[17]  0\0	9C	E8	A9	-1
20265	a,Monster Eye Searcher\0	a,[22]  1,2k\0	9C	E8	A9	-1
20266	a,Monster Eye Gazer\0	a,[25]  728\0	9C	E8	A9	-1
20267	a,Breka Orc\0	a,[31]  1k\0	9C	E8	A9	-1
20268	a,Breka Orc Archer\0	a,[32]  1,1k\0	9C	E8	A9	-1
20269	a,Breka Orc Shaman\0	a,[34]  1,2k\0	9C	E8	A9	-1
20270	a,Breka Orc Overlord\0	a,*[35]  1,2k\0	80	80	FF	-1
20271	a,Breka Orc Warrior\0	a,*[33]  1,1k\0	80	80	FF	-1
20272	a,Cave Servant\0	a,[46]  0\0	9C	E8	A9	-1
20273	a,Cave Servant Archer\0	a,[47]  0\0	9C	E8	A9	-1
20274	a,Cave Servant Warrior\0	a,[48]  0\0	9C	E8	A9	-1
20276	a,Royal Cave Servant\0	a,[51]  0\0	9C	E8	A9	-1
20277	a,Cave Keeper\0	a,[58]  0\0	9C	E8	A9	-1
20279	a,Shackle\0	a,*[45]  0\0	80	80	FF	-1
20281	a,Dustwind Gargoyle\0	a,[53]  0\0	9C	E8	A9	-1
20282	a,Thunder Wyrm\0	a,*[54]  0\0	80	80	FF	-1
20283	a,Malruk Succubus\0	a,[55]  0\0	9C	E8	A9	-1
20284	a,Malruk Succubus Turen\0	a,[56]  0\0	9C	E8	A9	-1
20285	a,Drake\0	a,*[57]  0\0	80	80	FF	-1
20286	a,Hunter Gargoyle\0	a,[52]  0\0	9C	E8	A9	-1
20287	a,Cave Maiden\0	a,*[59]  0\0	80	80	FF	-1
20291	a,Enku Orc Champion\0	a,*[21]  575\0	80	80	FF	-1
20292	a,Enku Orc Shaman\0	a,[20]  541\0	9C	E8	A9	-1
20293	a,Virud Lizardman\0	a,[20]  0\0	9C	E8	A9	-1
20294	a,Virud Lizardman Matriarch\0	a,*[24]  0\0	80	80	FF	-1
20295	a,Virud Lizardman Warrior\0	a,*[22]  0\0	80	80	FF	-1
20296	a,Virud Lizardman Scout\0	a,[21]  0\0	9C	E8	A9	-1
20297	a,Virud Lizardman Shaman\0	a,[23]  0\0	9C	E8	A9	-1
20298	a,Virud Lizardman Shaman\0	a,[23]  0\0	9C	E8	A9	-1
20299	a,Zenta Lizardman\0	a,[40]  0\0	9C	E8	A9	-1
20300	a,Zenta Lizardman Matriarch\0	a,*[44]  0\0	80	80	FF	-1
20301	a,Zenta Lizardman Scout\0	a,[41]  1,6k\0	9C	E8	A9	-1
20302	a,Zenta Lizardman Warrior\0	a,*[42]  0\0	80	80	FF	-1
20303	a,Zenta Lizardman Shaman\0	a,[43]  0\0	9C	E8	A9	-1
20304	a,Marsh Stakato Queen\0	a,*[36]  1,3k\0	80	80	FF	-1
20305	a,Grave\0	a,*[40]  0\0	80	80	FF	-1
20307	a,Garum Werewolf\0	a,[9]  226\0	9C	E8	A9	-1
20308	a,Hook Spider\0	a,[16]  417\0	9C	E8	A9	-1
20309	a,Brown Fox\0	a,[2]  0\0	9C	E8	A9	-1
20310	a,Brown Bear\0	a,*[16]  417\0	80	80	FF	-1
20311	a,Rakeclaw Imp\0	a,[6]  147\0	9C	E8	A9	-1
20312	a,Rakeclaw Imp Hunter\0	a,[7]  171\0	9C	E8	A9	-1
20313	a,Rakeclaw Imp Chieftain\0	a,*[10]  257\0	80	80	FF	-1
20314	a,Great White Shark\0	a,*[42]  1,7k\0	80	80	FF	-1
20316	a,Darkwing Bat\0	a,[11]  292\0	9C	E8	A9	-1
20317	a,Black Wolf\0	a,[4]  107\0	9C	E8	A9	-1
20318	a,Black Timber Wolf\0	a,[6]  147\0	9C	E8	A9	-1
