name	id_mk	id_recipe	level	id_item	count	mp_cost	success_rate	materials_cnt	materials_extra	materials_m[0]_id	materials_m[0]_cnt	materials_m[1]_id	materials_m[1]_cnt	materials_m[2]_id	materials_m[2]_cnt	materials_m[3]_id	materials_m[3]_cnt	materials_m[4]_id	materials_m[4]_cnt	materials_m[5]_id	materials_m[5]_cnt	materials_m[6]_id	materials_m[6]_cnt	materials_m[7]_id	materials_m[7]_cnt	materials_m[8]_id	materials_m[8]_cnt	materials_m[9]_id	materials_m[9]_cnt	materials_m[10]_id	materials_m[10]_cnt
a,mk_bone_of_kaim_vanul_i\0	800	8312	7	7893	1	183	60	8	1	8312	1	8340	13	1890	120	1888	120	1885	60	4042	60	1460	165	2132	98						
a,mk_bone_of_kaim_vanul_ii\0	801	8311	7	7893	1	183	100	9	1	8311	1	8340	13	4045	3	1890	172	1888	172	1885	86	4042	86	1460	339	2132	98				
a,mk_star_buster_i\0	802	8324	7	7901	1	183	60	8	1	8324	1	8348	13	1890	160	1888	80	1885	40	4042	40	1460	168	2132	98						
a,mk_star_buster_ii\0	803	8323	7	7901	1	183	100	9	1	8323	1	8348	13	4045	4	1890	232	1888	116	1885	58	4042	58	1460	291	2132	98				
a,mk_eye_of_soul_i\0	804	8314	7	7894	1	192	60	10	1	8314	1	8341	13	4045	3	1890	60	1888	60	1885	30	4042	30	5550	120	1460	215	2132	143		
a,mk_eye_of_soul_ii\0	805	8313	7	7894	1	192	100	10	1	8313	1	8341	13	5554	2	1890	122	1888	122	1885	61	4042	61	5550	244	1460	415	2132	143		
a,mk_dragon_flame_head_i\0	806	8316	8	7895	1	201	60	10	1	8316	1	8342	14	4045	3	1890	98	1888	98	1885	49	4042	49	5550	196	1461	194	2133	74		
a,mk_dragon_flame_head_ii\0	807	8315	8	7895	1	201	100	10	1	8315	1	8342	14	5554	2	1890	194	1888	194	1885	97	4042	97	5550	388	1461	370	2133	74		
a,mk_doom_crusher_i\0	808	8326	8	7902	1	201	60	10	1	8326	1	8349	14	4045	4	1890	148	1888	74	1885	37	4042	37	5550	148	1461	193	2133	74		
a,mk_doom_crusher_ii\0	809	8325	8	7902	1	201	100	10	1	8325	1	8349	14	5554	3	1890	292	1888	146	1885	73	4042	73	5550	292	1461	366	2133	74		
a,mk_guardians_sword_i\0	810	8298	7	7883	1	183	60	8	1	8298	1	8330	13	1891	3	1890	134	1888	67	4042	67	1460	159	2132	98						
a,mk_guardians_sword_ii\0	811	8297	7	7883	1	183	100	8	1	8297	1	8330	13	4047	3	1890	182	1888	91	4042	91	1460	300	2132	98						
a,mk_hammer_of_destroyer_i\0	812	8487	7	7899	1	192	60	10	1	8487	1	8346	13	4045	4	1890	84	1888	42	1885	21	4042	21	5550	84	1460	222	2132	143		
a,mk_hammer_of_destroyer_ii\0	813	8320	7	7899	1	192	100	10	1	8320	1	8346	13	5554	3	1890	172	1888	86	1885	43	4042	43	5550	172	1460	419	2132	143		
a,mk_inferno_master_i\0	814	8300	7	7884	1	192	60	9	1	8300	1	8331	13	4047	3	1890	80	5550	40	1888	40	4042	40	1460	230	2132	143				
a,mk_inferno_master_ii\0	815	8299	7	7884	1	192	100	9	1	8299	1	8331	13	4047	4	1890	196	5550	98	1888	98	4042	98	1460	417	2132	143				
a,mk_dwarven_hammer\0	816	8318	6	7897	1	165	100	7	0	8344	11	1890	104	1888	52	1885	26	5220	130	1459	420	2131	248								
a,mk_horn_of_reddevil\0	817	8370	4	8187	1	138	100	4	0	8370	1	8376	20	6913	300	6914	150														
a,mk_wing_of_little_angel\0	818	8371	4	8188	1	138	100	4	0	8371	1	8377	20	6913	300	6914	150														
a,mk_feeler_of_fairy\0	819	8372	4	8189	1	138	100	4	0	8372	1	8378	20	6913	300	6914	150														
a,mk_party_hat_i\0	820	8365	6	8184	1	168	70	7	0	8365	1	8373	20	6913	300	6914	150	8352	450	8357	400	8355	350								
a,mk_party_hat_ii\0	821	8364	6	8184	1	168	100	7	0	8364	1	8373	20	6913	400	6914	200	8352	700	8357	660	8355	600								
a,mk_chaperon_of_dresser_i\0	822	8367	6	8185	1	168	70	7	0	8367	1	8374	20	6913	300	6914	150	8351	430	8354	400	8359	365								
a,mk_chaperon_of_dresser_ii\0	823	8366	6	8185	1	168	100	7	0	8366	1	8374	20	6913	400	6914	200	8351	680	8354	660	8359	620								
a,mk_goggle_of_artisan_i\0	824	8369	6	8186	1	168	70	7	0	8369	1	8375	20	6913	300	6914	150	8356	430	8358	400	8353	360								
a,mk_goggle_of_artisan_ii\0	825	8368	6	8186	1	168	100	7	0	8368	1	8375	20	6913	400	6914	200	8356	680	8358	660	8353	600								
a,mk_elixir_of_life_none\0	826	8640	1	8622	10	10	100	2	0	1785	40	8658	20																		
a,mk_elixir_of_life_d\0	827	8641	2	8623	10	30	100	2	0	1785	130	8658	20																		
a,mk_elixir_of_life_c\0	828	8642	3	8624	10	50	100	2	0	1785	280	8658	20																		
a,mk_elixir_of_life_b\0	829	8643	4	8625	10	80	100	2	0	1785	380	8658	50																		
a,mk_elixir_of_life_a\0	830	8644	5	8626	10	110	100	2	0	1785	480	8658	50																		
a,mk_elixir_of_life_s\0	831	8645	6	8627	10	150	100	2	0	1785	580	8658	50																		
a,mk_elixir_of_mental_none\0	832	8646	1	8628	10	10	100	2	0	3031	30	8658	20																		
a,mk_elixir_of_mental_d\0	833	8647	2	8629	10	30	100	2	0	3031	80	8658	20																		
a,mk_elixir_of_mental_c\0	834	8648	3	8630	10	50	100	2	0	3031	210	8658	30																		
a,mk_elixir_of_mental_b\0	835	8649	4	8631	10	80	100	3	0	3031	260	4043	1	8658	60																
a,mk_elixir_of_mental_a\0	836	8650	5	8632	10	110	100	3	0	3031	315	4043	2	8658	60																
a,mk_elixir_of_mental_s\0	837	8651	6	8633	10	150	100	3	0	3031	360	4043	3	8658	60																
a,mk_elixir_of_combative_none\0	838	8652	1	8634	10	10	100	2	0	1785	20	8658	10																		
a,mk_elixir_of_combative_d\0	839	8653	2	8635	10	30	100	2	0	1785	50	8658	15																		
a,mk_elixir_of_combative_c\0	840	8654	3	8636	10	50	100	2	0	1785	110	8658	25																		
a,mk_elixir_of_combative_b\0	841	8655	4	8637	10	80	100	2	0	1785	140	8658	50																		
a,mk_elixir_of_combative_a\0	842	8656	5	8638	10	110	100	2	0	1785	180	8658	50																		
a,mk_elixir_of_combative_s\0	843	8657	6	8639	10	150	100	2	0	1785	220	8658	50																		
a,mk_sirr_blade_i\0	844	8690	8	8678	1	210	60	9	1	8690	1	8712	15	4047	3	5550	102	1890	204	1888	204	4042	102	1461	254	2133	100				
a,mk_sirr_blade_ii\0	845	8691	8	8678	1	210	100	9	1	8691	1	8712	15	4047	4	5550	210	1890	420	1888	420	4042	210	1461	480	2133	100				
a,mk_sword_of_ipos_i\0	846	8692	8	8679	1	210	60	9	1	8692	1	8713	15	4047	3	1890	226	5550	113	1888	113	4042	113	1461	254	2133	100				
a,mk_sword_of_ipos_ii\0	847	8693	8	8679	1	210	100	9	1	8693	1	8713	15	4047	4	1890	468	5550	234	1888	234	4042	234	1461	480	2133	100				
a,mk_barakiel_axe_i\0	848	8694	8	8680	1	210	60	10	1	8694	1	8714	15	4045	3	1890	136	5550	272	1888	136	1885	68	4042	68	1461	254	2133	100		
a,mk_barakiel_axe_ii\0	849	8695	8	8680	1	210	100	10	1	8695	1	8714	15	5554	2	1890	264	5550	528	1888	264	1885	132	4042	132	1461	480	2133	100		
a,mk_tuning_fork_of_behemoth_i\0	850	8696	8	8681	1	210	60	10	1	8696	1	8715	15	4045	4	1890	208	5550	208	1888	104	1885	52	4042	52	1461	254	2133	100		
a,mk_tuning_fork_of_behemoth_ii\0	851	8697	8	8681	1	210	100	10	1	8697	1	8715	15	5554	3	1890	404	5550	404	1888	202	1885	101	4042	101	1461	480	2133	100		
a,mk_naga_storm_i\0	852	8698	8	8682	1	210	60	9	1	8698	1	8716	15	4047	3	5550	102	1890	204	1888	204	4042	102	1461	254	2133	100				
a,mk_naga_storm_ii\0	853	8699	8	8682	1	210	100	9	1	8699	1	8716	15	4047	4	5550	210	1890	420	1888	420	4042	210	1461	480	2133	100				
a,mk_tiphon_spear_i\0	854	8700	8	8683	1	210	60	10	1	8700	1	8717	15	4045	4	1890	208	5550	208	1888	104	1885	52	4042	52	1461	254	2133	100		
a,mk_tiphon_spear_ii\0	855	8701	8	8683	1	210	100	10	1	8701	1	8717	15	5554	3	1890	404	5550	404	1888	202	1885	101	4042	101	1461	480	2133	100		
a,mk_shyid_bow_i\0	856	8702	8	8684	1	210	60	10	1	8702	1	8718	15	4045	3	1890	340	5550	136	1885	68	1889	68	4042	68	1461	254	2133	100		
a,mk_shyid_bow_ii\0	857	8703	8	8684	1	210	100	10	1	8703	1	8718	15	5554	2	1890	665	5550	266	1885	133	1889	133	4042	133	1461	480	2133	100		
a,mk_sobekk_hurricane_i\0	858	8704	8	8685	1	210	60	10	1	8704	1	8719	15	4045	3	1890	136	5550	272	1888	136	1885	68	4042	68	1461	254	2133	100		
a,mk_sobekk_hurricane_ii\0	859	8705	8	8685	1	210	100	10	1	8705	1	8719	15	5554	2	1890	264	5550	528	1888	264	1885	132	4042	132	1461	480	2133	100		
a,mk_tongue_of_themis_i\0	860	8706	8	8686	1	210	60	9	1	8706	1	8720	15	4047	3	5550	102	1890	204	1888	204	4042	102	1461	254	2133	100				
a,mk_tongue_of_themis_ii\0	861	8707	8	8686	1	210	100	9	1	8707	1	8720	15	4047	4	5550	210	1890	420	1888	420	4042	210	1461	480	2133	100				
a,mk_hand_of_cabrio_i\0	862	8708	8	8687	1	210	60	10	1	8708	1	8721	15	4045	3	1893	106	5550	212	1881	212	1889	106	4042	106	1461	254	2133	100		
a,mk_hand_of_cabrio_ii\0	863	8709	8	8687	1	210	100	10	1	8709	1	8721	15	5554	2	1893	207	5550	414	1881	414	1889	207	4042	207	1461	480	2133	100		
a,mk_crystal_of_deamon_i\0	864	8710	8	8688	1	210	60	10	1	8710	1	8722	15	4045	3	1893	106	5550	212	1881	212	1889	106	4042	106	1461	254	2133	100		
a,mk_crystal_of_deamon_ii\0	865	8711	8	8688	1	210	100	10	1	8711	1	8722	15	5554	2	1893	207	5550	414	1881	414	1889	207	4042	207	1461	480	2133	100		
a,mk_magic_sign_event_1\0	866	9162	1	9171	1	50	100	3	0	9169	1	9168	10	9170	20																
a,mk_magic_sign_event_2\0	867	9163	1	9172	1	50	100	3	0	9169	1	9168	5	9170	30																
a,mk_magic_sign_event_3\0	868	9164	1	9173	1	50	100	3	0	9169	1	9168	8	9170	24																
a,mk_magic_sign_event_4\0	869	9165	1	9174	1	50	100	3	0	9169	1	9168	6	9170	28																
a,mk_magic_sign_event_5\0	870	9166	1	9175	1	50	100	3	0	9169	1	9168	14	9170	12																
a,mk_magic_sign_event_6\0	871	9167	1	9176	1	50	100	3	0	9169	1	9168	17	9170	6																
a,mk_dynasty_blade_i\0	872	9967	9	9442	1	240	60	10	1	9967	1	9616	18	5554	4	1890	376	1888	376	5550	188	4042	188	9629	94	1462	350	2134	69		
a,mk_dynasty_two_hand_sword_i\0	873	9968	9	9443	1	240	60	10	1	9968	1	9617	18	5554	4	1890	408	1888	204	5550	204	4042	204	9629	102	1462	347	2134	69		
a,mk_dynasty_magic_sword_i\0	874	9969	9	9444	1	240	60	10	1	9969	1	9618	18	5554	4	1890	376	1888	376	5550	188	4042	188	9629	94	1462	350	2134	69		
a,mk_dynasty_bow_i\0	875	9970	9	9445	1	240	60	11	1	9970	1	9619	18	5554	4	1890	750	5550	300	1885	150	1889	150	4042	150	9629	75	1462	346	2134	69
a,mk_dynasty_dagger_i\0	876	9971	9	9446	1	240	60	10	1	9971	1	9620	18	5554	4	1890	376	1888	376	5550	188	4042	188	9629	94	1462	350	2134	69		
a,mk_dynasty_spear_i\0	877	9972	9	9447	1	240	60	11	1	9972	1	9621	18	5554	4	1890	408	1888	204	5550	408	1885	102	4042	102	9629	51	1462	358	2134	69
a,mk_dynasty_hammer_i\0	878	9973	9	9448	1	240	60	11	1	9973	1	9622	18	5554	4	1890	244	1888	244	5550	488	1885	122	4042	122	9629	61	1462	349	2134	69
a,mk_dynasty_staff_i\0	879	9974	9	9449	1	240	60	11	1	9974	1	9623	18	5554	4	1890	244	1888	244	5550	488	1885	122	4042	122	9629	61	1462	349	2134	69
a,mk_dynasty_jamadhr_i\0	880	9975	9	9450	1	240	60	11	1	9975	1	9624	18	5554	4	1890	244	1888	244	5550	488	1885	122	4042	122	9629	61	1462	349	2134	69
a,mk_sealed_dynasty_blast_plate_i\0	881	9482	9	9514	1	240	60	8	0	9482	1	9530	18	5553	3	1890	234	4043	156	9630	39	1462	98	2134	20						
a,mk_sealed_dynasty_gaiter_i\0	882	9483	9	9515	1	240	60	8	1	9483	1	9531	18	5553	2	1890	144	4043	96	9630	24	1462	60	2134	12						
a,mk_sealed_dynasty_helmet_i\0	883	9484	9	9516	1	240	60	8	1	9484	1	9532	18	5551	1	1894	300	4043	30	9630	15	1462	35	2134	7						
a,mk_sealed_dynasty_gauntlet_i\0	884	9485	9	9517	1	240	60	9	1	9485	1	9533	18	5552	1	1894	120	1885	72	4043	24	9630	12	1462	22	2134	4				
a,mk_sealed_dynasty_boots_i\0	885	9486	9	9518	1	240	60	9	1	9486	1	9534	18	5552	1	1894	120	1885	72	4043	24	9630	12	1462	22	2134	4				
a,mk_sealed_dynasty_leather_mail_i\0	886	9487	9	9519	1	240	60	9	0	9487	1	9535	18	5551	1	1894	470	1895	282	4043	94	9630	47	1462	67	2134	14				
a,mk_sealed_dynasty_leather_legging_i\0	887	9488	9	9520	1	240	60	9	1	9488	1	9536	18	5551	1	1894	290	1895	174	4043	58	9630	29	1462	40	2134	8				
a,mk_sealed_dynasty_leather_helmet_i\0	888	9489	9	9521	1	240	60	8	1	9489	1	9537	18	5551	1	1894	300	4043	30	9630	15	1462	35	2134	7						
a,mk_sealed_dynasty_leather_gloves_i\0	889	9490	9	9522	1	240	60	9	1	9490	1	9538	18	5552	1	1894	120	1885	72	4043	24	9630	12	1462	22	2134	4				
a,mk_sealed_dynasty_leather_boots_i\0	890	9491	9	9523	1	240	60	9	1	9491	1	9539	18	5552	1	1894	120	1885	72	4043	24	9630	12	1462	22	2134	4				
a,mk_sealed_dynasty_tunic_i\0	891	9492	9	9524	1	240	60	9	0	9492	1	9540	18	5551	1	1894	470	1895	282	4043	94	9630	47	1462	67	2134	14				
a,mk_sealed_dynasty_hose_i\0	892	9493	9	9525	1	240	60	9	1	9493	1	9541	18	5551	1	1894	290	1895	174	4043	58	9630	29	1462	40	2134	8				
a,mk_sealed_dynasty_circlet_i\0	893	9494	9	9526	1	240	60	8	1	9494	1	9542	18	5551	1	1894	300	4043	30	9630	15	1462	35	2134	7						
a,mk_sealed_dynasty_gloves_i\0	894	9495	9	9527	1	240	60	9	1	9495	1	9543	18	5552	1	1894	120	1885	72	4043	24	9630	12	1462	22	2134	4				
a,mk_sealed_dynasty_shoes_i\0	895	9496	9	9528	1	240	60	9	1	9496	1	9544	18	5552	1	1894	120	1885	72	4043	24	9630	12	1462	22	2134	4				
a,mk_sealed_dynasty_shield_i\0	896	9497	9	9529	1	240	60	10	1	9497	1	9545	18	5551	1	1890	66	1894	22	1888	22	4043	22	9630	11	1462	23	2134	4		
a,mk_sealed_dynasty_earring_i\0	897	9985	9	9452	1	240	70	9	1	9985	1	9991	18	5552	1	1895	100	1887	60	4044	20	9628	10	1462	21	2134	3				
a,mk_sealed_dynasty_neckalce_i\0	898	9986	9	9453	1	240	70	9	1	9986	1	9992	18	5552	1	1895	160	1887	96	4044	32	9628	16	1462	23	2134	4				
a,mk_sealed_dynasty_ring_i\0	899	9987	9	9454	1	240	70	9	1	9987	1	9993	18	4048	1	1895	80	1887	48	4044	16	9628	8	1462	13	2134	2				
a,mk_icarus_sowsword_i\0	900	10373	9	10215	1	246	60	10	1	10373	1	10397	18	5554	4	1890	600	1888	600	5550	300	4042	300	9629	150	1462	400	2134	99		
a,mk_icarus_disperser_i\0	901	10374	9	10216	1	246	60	10	1	10374	1	10398	18	5554	4	1890	600	1888	600	5550	300	4042	300	9629	150	1462	400	2134	99		
a,mk_icarus_spirits_i\0	902	10375	9	10217	1	246	60	10	1	10375	1	10399	18	5554	4	1890	600	1888	600	5550	300	4042	300	9629	150	1462	400	2134	99		
a,mk_icarus_heavy_arms_i\0	903	10376	9	10218	1	246	60	10	1	10376	1	10400	18	5554	4	1890	648	1888	324	5550	324	4042	324	9629	162	1462	399	2134	99		
a,mk_icarus_trident_i\0	904	10377	9	10219	1	246	60	11	1	10377	1	10401	18	5554	4	1890	656	1888	328	5550	656	1885	164	4042	164	9629	82	1462	403	2134	99
a,mk_icarus_chopper_i\0	905	10378	9	10220	1	246	60	11	1	10378	1	10402	18	5554	4	1890	392	1888	392	5550	784	1885	196	4042	196	9629	98	1462	400	2134	99
a,mk_icarus_knuckle_i\0	906	10379	9	10221	1	246	60	11	1	10379	1	10403	18	5554	4	1890	392	1888	392	5550	784	1885	196	4042	196	9629	98	1462	400	2134	99
a,mk_icarus_wand_i\0	907	10380	9	10222	1	246	60	11	1	10380	1	10404	18	5554	4	1890	392	1888	392	5550	784	1885	196	4042	196	9629	98	1462	400	2134	99
a,mk_icarus_accipiter_i\0	908	10381	9	10223	1	246	60	11	1	10381	1	10405	18	5554	4	1890	990	5550	396	1885	198	1889	198	4042	198	9629	99	1462	396	2134	99
a,mk_dynasty_twohand_staff_i\0	909	10544	9	10252	1	240	60	11	1	10544	1	10546	18	5554	4	1893	178	5550	356	1889	178	1881	356	4042	178	9629	89	1462	342	2134	69
a,mk_dynasty_crusher_i\0	910	10545	9	10253	1	240	60	11	1	10545	1	10547	18	5554	4	1890	408	1888	204	5550	408	1885	102	4042	102	9629	51	1462	358	2134	69
a,mk_sealed_arcana_sigil_i\0	911	13100	9	13885	1	225	60	9	1	13100	1	13099	17	5551	1	1890	36	1894	12	1888	12	4043	12	1462	17	2134	2				
a,mk_sealed_arcana_sigil_ii\0	912	13101	9	13885	1	225	100	9	1	13101	1	13099	17	5551	1	1890	87	1894	29	1888	29	4043	29	1462	32	2134	2				
a,mk_sealed_dynasty_sigil_i\0	913	10115	9	13886	1	240	60	10	1	10115	1	10114	18	5551	1	1890	66	1894	22	1888	22	4043	22	9630	11	1462	23	2134	4		
a,mk_star_stone_hp_potion\0	914	14028	9	14038	1	240	100	1	0	14009	6																				
a,mk_star_stone_mp_potion\0	915	14029	9	14040	1	240	100	1	0	14010	6																				
a,mk_star_stone_all_potion\0	916	14030	9	14042	1	240	100	3	0	14009	2	14010	2	14011	3																
a,mk_star_stone_might_potion\0	917	14031	9	14044	1	240	100	2	0	14009	2	14011	4																		
a,mk_star_stone_shield_potion\0	918	14032	9	14045	1	240	100	2	0	14010	2	14011	4																		
a,mk_star_stone_speed_up_potion\0	919	14033	9	14046	1	240	100	2	0	14010	4	14011	2																		
a,mk_star_stone_move_speed_potion\0	920	14034	9	14047	1	240	100	3	0	14009	1	14010	1	14011	4																
a,mk_star_stone_critical_up_potion\0	921	14035	9	14048	1	240	100	3	0	14009	4	14010	1	14011	1																
a,mk_star_stone_max_hp_potion\0	922	14036	9	14049	1	240	100	2	0	14009	4	14011	2																		
a,mk_star_stone_max_mp_potion\0	923	14037	9	14050	1	240	100	2	0	14010	4	14011	2																		
a,mk_star_stone_high_hp_potion\0	924	13722	9	14039	1	240	100	1	0	14009	8																				
a,mk_star_stone_high_mp_potion\0	925	13723	9	14041	1	240	100	1	0	14009	8																				
a,mk_star_stone_high_all_potion\0	926	13724	9	14043	1	240	100	3	0	14009	4	14010	4	14011	7																
a,mk_star_stone_recovery_potion\0	927	13725	9	14051	1	240	100	3	0	14009	4	14010	4	14011	2																
a,mk_star_energy_stone\0	928	13726	9	13277	1	240	100	3	0	14009	6	14010	6	14011	6																
a,mk_high_star_energy_stone\0	929	13727	9	13278	1	240	100	3	0	14009	10	14010	10	14011	10																
a,mk_fire_crystal\0	930	13993	9	9552	1	240	100	1	0	14015	20																				
a,mk_water_crystal\0	931	13994	9	9553	1	240	100	1	0	14016	20																				
a,mk_wind_crystal\0	932	13995	9	9555	1	240	100	1	0	14017	20																				
a,mk_earth_crystal\0	933	13996	9	9554	1	240	100	1	0	14018	20																				
a,mk_unholy_crystal\0	934	13997	9	9556	1	240	100	1	0	14019	20																				
a,mk_holy_crystal\0	935	13998	9	9557	1	240	100	1	0	14020	20																				
a,mk_soul_energy\0	936	14854	2	14855	1	100	25	1	0	14856	1																				
a,mk_sealed_vesper_helmet\0	954	15792	10	13143	1	252	60	8	1	15792	1	15660	19	5551	1	1894	510	4043	51	9630	26	1462	76	2134	13						
a,mk_sealed_vesper_leather_helmet\0	955	15793	10	13144	1	252	60	8	1	15793	1	15661	19	5551	1	1894	510	4043	51	9630	26	1462	76	2134	13						
a,mk_sealed_vesper_circlet\0	956	15794	10	13145	1	252	60	8	1	15794	1	15662	19	5551	1	1894	510	4043	51	9630	26	1462	76	2134	13						
a,mk_sealed_vesper_cuirass\0	957	15795	10	14105	1	252	60	8	0	15795	1	15663	19	5553	3	1890	435	4043	290	9630	73	1462	201	2134	35						
a,mk_sealed_vesper_houberk\0	958	15796	10	14106	1	252	60	9	0	15796	1	15664	19	5551	1	1894	770	1895	462	9630	77	4043	154	1462	152	2134	26				
a,mk_sealed_vesper_jaket\0	959	15797	10	14107	1	252	60	9	0	15797	1	15665	19	5551	1	1894	770	1895	462	9630	77	4043	154	1462	152	2134	26				
a,mk_sealed_vesper_gaiter\0	960	15798	10	14108	1	252	60	8	1	15798	1	15666	19	5553	2	1890	270	4043	180	9630	45	1462	125	2134	22						
a,mk_sealed_vesper_gauntlet\0	963	15801	10	14109	1	252	60	9	1	15801	1	15667	19	5552	1	1894	210	1885	126	4043	42	9630	21	1462	50	2134	9				
a,mk_sealed_vesper_boots\0	966	15804	10	14110	1	252	60	9	1	15804	1	15668	19	5552	1	1894	210	1885	126	4043	42	9630	21	1462	50	2134	9				
a,mk_sealed_vesper_verteidiger\0	970	15808	10	14111	1	252	60	10	1	15808	1	15669	19	5551	1	1890	114	1894	38	1888	38	4043	38	9630	19	1462	50	2134	9		
a,mk_sealed_vesper_leather_legging\0	961	15799	10	14112	1	252	60	9	1	15799	1	15670	19	5551	1	1894	470	1895	282	4043	94	9630	47	1462	96	2134	16				
a,mk_sealed_vesper_leather_gloves\0	964	15802	10	14113	1	252	60	9	1	15802	1	15671	19	5552	1	1894	210	1885	126	4043	42	9630	21	1462	50	2134	9				
a,mk_sealed_vesper_leather_boots\0	967	15805	10	14114	1	252	60	9	1	15805	1	15672	19	5552	1	1894	210	1885	126	4043	42	9630	21	1462	50	2134	9				
a,mk_sealed_vesper_hose\0	962	15800	10	14115	1	252	60	9	1	15800	1	15673	19	5551	1	1894	470	1895	282	4043	94	9630	47	1462	96	2134	16				
a,mk_sealed_vesper_gloves\0	965	15803	10	14116	1	252	60	9	1	15803	1	15674	19	5552	1	1894	210	1885	126	4043	42	9630	21	1462	50	2134	9				
a,mk_sealed_vesper_shoes\0	968	15806	10	14117	1	252	60	9	1	15806	1	15675	19	5552	1	1894	210	1885	126	4043	42	9630	21	1462	50	2134	9				
a,mk_vesper_cutter\0	977	15815	10	13457	1	252	60	10	1	15815	1	15634	19	5554	4	1890	728	1888	728	5550	364	4042	364	9629	182	1462	621	2134	108		
a,mk_vesper_slasher\0	978	15816	10	13458	1	252	60	10	1	15816	1	15635	19	5554	4	1890	786	1888	393	5550	393	4042	393	9629	197	1462	621	2134	108		
a,mk_vesper_burster\0	979	15817	10	13459	1	252	60	10	1	15817	1	15636	19	5554	4	1890	728	1888	728	5550	364	4042	364	9629	182	1462	621	2134	108		
a,mk_vesper_shaper\0	980	15818	10	13460	1	252	60	10	1	15818	1	15637	19	5554	4	1890	728	1888	728	5550	364	4042	364	9629	182	1462	621	2134	108		
a,mk_vesper_fighter\0	981	15819	10	13461	1	252	60	11	1	15819	1	15638	19	5554	4	1890	476	1888	476	5550	952	1885	238	4042	238	9629	119	1462	621	2134	108
a,mk_vesper_stormer\0	982	15820	10	13462	1	252	60	11	1	15820	1	15639	19	5554	4	1890	800	1888	400	5550	800	1885	200	4042	200	9629	100	1462	619	2134	108
a,mk_vesper_avenger\0	983	15821	10	13463	1	252	60	11	1	15821	1	15640	19	5554	4	1890	476	1888	476	5550	952	1885	238	4042	238	9629	119	1462	621	2134	108
a,mk_vesper_retributer\0	984	15822	10	13464	1	252	60	11	1	15822	1	15641	19	5554	4	1890	800	1888	400	5550	800	1885	200	4042	200	9629	100	1462	619	2134	108
a,mk_vesper_caster\0	985	15823	10	13465	1	252	60	11	1	15823	1	15642	19	5554	4	1890	476	1888	476	5550	952	1885	238	4042	238	9629	119	1462	621	2134	108
a,mk_vesper_singer\0	986	15824	10	13466	1	252	60	11	1	15824	1	15643	19	5554	4	1893	340	5550	680	1889	340	1881	680	4042	340	9629	170	1462	622	2134	108
a,mk_vesper_thrower\0	987	15825	10	13467	1	252	60	11	1	15825	1	15644	19	5554	4	1890	1200	5550	480	1885	240	1889	240	4042	240	9629	120	1462	618	2134	108
a,mk_sealed_vesper_earring\0	972	15810	9	14160	1	252	70	9	1	15810	1	15770	19	5552	1	1895	320	1887	192	4044	64	9628	32	1462	57	2134	10				
a,mk_sealed_vesper_necklace\0	973	15811	9	14161	1	252	70	9	1	15811	1	15771	19	5552	1	1895	440	1887	264	4044	88	9628	44	1462	76	2134	13				
a,mk_sealed_vesper_ring\0	971	15809	9	14162	1	252	70	9	1	15809	1	15769	19	4048	1	1895	220	1887	132	4044	44	9628	22	1462	40	2134	7				
a,mk_sealed_vesper_sigil\0	969	15807	10	13887	1	252	60	10	1	15807	1	15691	19	5551	1	1890	114	1894	38	1888	38	4043	38	9630	19	1462	50	2134	9		
a,mk_sealed_destino_helmet\0	937	15775	9	15694	1	246	60	8	1	15775	1	15645	18	5551	1	1894	360	4043	36	9630	18	1462	54	2134	9						
a,mk_sealed_destino_leather_helmet\0	938	15776	9	15695	1	246	60	8	1	15776	1	15646	18	5551	1	1894	360	4043	36	9630	18	1462	54	2134	9						
a,mk_sealed_destino_circlet\0	939	15777	9	15696	1	246	60	8	1	15777	1	15647	18	5551	1	1894	360	4043	36	9630	18	1462	54	2134	9						
a,mk_sealed_destino_cuirass\0	940	15778	9	15697	1	246	60	8	0	15778	1	15648	18	5553	3	1890	294	4043	196	9630	49	1462	145	2134	25						
a,mk_sealed_destino_houberk\0	941	15779	9	15698	1	246	60	9	0	15779	1	15649	18	5551	1	1894	550	1895	330	9630	55	4043	110	1462	110	2134	19				
a,mk_sealed_destino_jaket\0	942	15780	9	15699	1	246	60	9	0	15780	1	15650	18	5551	1	1894	550	1895	330	9630	55	4043	110	1462	110	2134	19				
a,mk_sealed_destino_gaiter\0	943	15781	9	15700	1	246	60	8	1	15781	1	15651	18	5553	2	1890	180	4043	120	9630	30	1462	92	2134	16						
a,mk_sealed_destino_leather_legging\0	944	15782	9	15701	1	246	60	9	1	15782	1	15652	18	5551	1	1894	330	1895	198	4043	66	9630	33	1462	70	2134	12				
a,mk_sealed_destino_hose\0	945	15783	9	15702	1	246	60	9	1	15783	1	15653	18	5551	1	1894	330	1895	198	4043	66	9630	33	1462	70	2134	12				
a,mk_sealed_destino_gauntlet\0	946	15784	9	15703	1	246	60	9	1	15784	1	15654	18	5552	1	1894	140	1885	84	4043	28	9630	14	1462	37	2134	6				
a,mk_sealed_destino_leather_gloves\0	947	15785	9	15704	1	246	60	9	1	15785	1	15655	18	5552	1	1894	140	1885	84	4043	28	9630	14	1462	37	2134	6				
