id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
200	1	u,Вы вышли из группы.\0	0	0	FF	0	FF	a,ItemSound3.sys_party_leave\0	a,	0	0	0	0	0	a,	a,none\0
201	1	u,$c1 исключается из группы.\0	0	0	FF	0	FF	a,ItemSound3.sys_party_leave\0	a,	0	0	0	0	0	a,	a,none\0
202	1	u,Вас исключили из группы.\0	0	0	FF	0	FF	a,ItemSound3.sys_party_leave\0	a,	0	0	0	0	0	a,	a,none\0
203	1	u,Группа расформирована.\0	0	0	FF	0	FF	a,ItemSound3.sys_party_leave\0	a,	0	0	0	0	0	a,	a,none\0
204	1	u,Неправильное имя. Попробуйте еще раз.\0	0	25	C0	9D	FF	a,	a,	0	0	0	0	0	a,	a,none\0
205	1	u,Неправильное имя персонажа. Попробуйте еще раз.\0	0	25	C0	9D	FF	a,	a,	0	0	0	0	0	a,	a,none\0
206	1	u,Введите название клана, которому хотите объявить войну.\0	4	25	C0	9D	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
207	1	u,$s2 из клана $s1 объявляет Вам войну. Согласиться?\0	4	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
208	1	u,Укажите расширение файла и путь к нему.\0	4	25	C0	9D	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
209	1	u,Неверный размер рисунка. Пожалуйста, поменяйте размер на 16*12.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
210	1	u,Файл не найден. Пожалуйста, введите заново точный путь к нему.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
211	1	u,Файл - формат bmp, 256 цветов, размер 16*12.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
212	1	u,Вы не состоите в клане.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
213	1	u,Недоступно. Пожалуйста, попробуйте позже.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
214	1	u,Титул изменен.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
215	1	u,Началась война с кланом $s1.\0	0	FF	FF	80	FF	a,	a,215\0	2	0	5	1	0	u,Война кланов началась!\0	a,none\0
216	1	u,Война с кланом $s1 закончилась.\0	0	FF	FF	80	FF	a,	a,216\0	2	0	5	1	0	u,Война кланов закончена!\0	a,none\0
217	1	u,Вы выиграли войну с кланом $s1!\0	0	0	FF	0	FF	a,	a,217\0	2	0	5	1	0	u,Наш клан победил!\0	a,none\0
218	1	u,Вы капитулировали в войне с кланом $s1.\0	0	0	80	FF	FF	a,	a,218\0	2	0	5	1	0	u,Наш клан проиграл войну!\0	a,none\0
219	1	u,Глава клана убит. Вы проиграли войну с кланом $s1.\0	0	0	80	FF	FF	a,	a,219\0	2	0	5	1	0	u,Наш клан проиграл войну!\0	a,none\0
220	1	u,До окончания войны: $s1 мин.\0	0	FF	FF	80	FF	a,	a,	8	0	5	1	0	u,Война кланов закончится через $s1 сек.\0	a,none\0
221	1	u,Время войны истекло. Война закончилась.\0	0	FF	FF	80	FF	a,	a,221\0	2	0	5	1	0	u,Война закончена!\0	a,none\0
222	1	u,$s1 вступает в клан.\0	0	FF	FF	80	FF	a,ItemSound3.sys_pledge_join\0	a,	0	0	0	0	0	a,	a,none\0
223	1	u,$s1 выходит из клана.\0	0	FF	FF	80	FF	a,ItemSound3.sys_party_leave\0	a,	0	0	0	0	0	a,	a,none\0
224	1	u,$s1 не отвечает. Приглашение на вступление в клан отменено.\0	0	0	80	FF	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
225	1	u,Вы не ответили персонажу $s1. Приглашение на вступление в клан отменено.\0	0	0	80	FF	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
226	1	u,Клан $s1 не ответил. Объявление войны отменено.\0	0	0	FF	0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
227	1	u,Вы не ответили клану $s1. Война не была объявлена.\0	0	0	80	FF	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
228	1	u,Предложение завершить войну отклонено.\0	0	0	80	FF	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
229	1	u,Пока Вы не можете создать клан.\0	0	FF	BB	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
230	1	u,Нельзя создать новый клан в течение 10 дней после расформирования предыдущего.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
231	1	u,После исключения персонажа из клана нужно подождать 24 ч, перед тем как принять другого.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
232	1	u,Нельзя вступить в новый клан в течение 24 ч после выхода из предыдущего.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
233	1	u,Клан переполнен.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
234	1	u,Цель должна состоять в клане.\0	0	66	66	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
235	1	u,Вы не можете распоряжаться правами.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
236	1	u,Это может сделать только глава клана.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
237	1	u,Невозможно найти главу клана.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
238	1	u,Не в клане.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
239	1	u,Глава клана не может покинуть клан.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
240	1	u,Сейчас идет война кланов.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
241	1	u,Главы клана $s1 нет в игре.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
242	1	u,Выберите цель.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
243	1	u,Нельзя объявить войну союзному клану.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
244	1	u,У Вас нет прав на объявление войны.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
245	1	u,С момента отказа от войны кланов не прошло 5 дней. Продолжить?\0	4	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
246	1	u,Этот клан уже воюет.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
247	1	u,Вы уже воевали с кланом $s1. Перед повторным объявлением войны должно пройти 5 дней.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
248	1	u,В клане $s1 слишком мало персонажей. Невозможно объявить войну кланов.\0	0	FF	FF	80	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
249	1	u,Капитулировать в войне с кланом $s1?\0	4	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
250	1	u,Вы сдались клану $s1. Война закончена.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
251	1	u,Вы уже в состоянии войны. Нельзя объявить войну другому клану.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
252	1	u,Введите название клана, которому хотите сдаться.\0	4	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
253	1	u,Введите название клана, которому предлагаете мир.\0	4	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
254	1	u,Глава клана не может сдаться.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
255	1	u,Клан $s1 предлагает мир. Согласиться?\0	4	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
256	1	u,Введите звание.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
257	1	u,Предложить мир клану $s1?\0	4	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
258	1	u,Вы не участвуете в войне.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
259	1	u,Выберите члена клана из списка.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
260	1	u,После окончания войны кланов не прошло 5 дней, репутация клана понизилась.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
261	1	u,Неверное название клана.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
262	1	u,Неверная длина названия клана.\0	0	0	80	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
263	1	u,Вы уже подали заявку на расформирование клана.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
264	1	u,Нельзя расформировать клан во время войны.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
265	1	u,Нельзя расформировать клан во время осады.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
266	1	u,Нельзя расформировать клан, владеющий холлом/замком.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
267	1	u,Нет заявки на расформирование клана.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
268	1	u,Персонаж уже состоит в клане.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
269	1	u,Вы не можете исключить себя.\0	0	0	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
270	1	u,Вы уже капитулировали.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
271	1	u,Изменение титулов возможно при уровне клана 3 и выше.\0	0	BB	BB	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
272	1	u,Установка эмблемы доступна при уровне клана 3 и выше.\0	0	BB	BB	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
273	1	u,Объявление войны возможно при уровне клана 3 и выше.\0	0	BB	BB	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
274	1	u,Уровень клана увеличен.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
275	1	u,Не удалось увеличить уровень умений клана.\0	0	0	80	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
276	1	u,Не хватает материалов, чтобы выучить умение.\0	4	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
277	1	u,Выучено умение: $s1.\0	0	0	FF	0	FF	a,ItemSound3.sys_enchant_success\0	a,	0	0	0	0	0	a,	a,none\0
278	1	u,Недостаточно SP для изучения умения.\0	4	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
279	1	u,Недостаточно аден.\0	4	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
280	1	u,Нет предметов на продажу.\0	4	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
281	1	u,Недостаточно денег для оплаты хранилища.\0	4	0	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
282	1	u,В хранилище нет предметов.\0	4	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
283	1	u,Вы зашли в боевую зону.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
284	1	u,Вы вышли из боевой зоны.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
285	1	u,Победил клан $s1!\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
286	1	u,Ваша база атакована.\0	0	3E	E1	46	FF	a,	a,286\0	0	0	0	0	0	a,	a,siege\0
287	1	u,Противники пытаются захватить Вашу базу.\0	0	3E	E1	46	FF	a,	a,287\0	0	0	0	0	0	a,	a,siege\0
288	1	u,Врата замка разрушены.\0	0	3E	E1	46	FF	a,	a,	2	0	5	11	0	u,Врата разрушены!\0	a,siege\0
289	1	u,Нельзя поставить еще одну базу.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
290	1	u,Невозможно поставить базу здесь.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
291	1	u,Клан $s1 завоевал $s2!\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
292	1	u,$s1 объявляет время осады замка.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
293	1	u,Регистрация на осаду замка $s1 завершена.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
294	1	u,Ваш клан не участвует в осаде. Нельзя создать базу.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
295	1	u,Осада замка $s1 отменена из-за отсутствия заявок.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
296	1	u,Получено $s1 урона из-за падения с высоты.\0	3	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
297	1	u,Получено $s1 урона от удушья.\0	3	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
298	1	u,Вы выронили: $s1.\0	0	0	0	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
299	1	u,$c1 получает: $s2 ($s3 шт.)\0	0	0	FF	FF	FF	a,ItemSound3.sys_exchange_success\0	a,	0	0	0	0	0	a,	a,none\0
300	1	u,$c1 получает: $s2.\0	0	0	FF	FF	FF	a,ItemSound3.sys_exchange_success\0	a,	0	0	0	0	0	a,	a,none\0
301	1	u,Исчезло: $s1 ($s2 шт.)\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
302	1	u,Исчезло: $s1.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
303	1	u,Выберите предмет для улучшения.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
304	1	u,Член клана $s1 зашел в игру.\0	0	FF	0	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
305	1	u,Персонаж отказался присоединиться к группе.\0	0	0	80	FF	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
306	1	u,Удаление персонажа не удалось.\0	5	0	80	FF	FF	a,ItemSound3.sys_character_failed\0	a,	0	0	0	0	0	a,	a,error\0
307	1	u,Нельзя торговать со Смотрителем Склада.\0	5	0	80	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
308	1	u,Персонаж отказался присоединиться к клану.\0	5	80	80	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
309	1	u,Исключение члена клана прошло успешно.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
310	1	u,Исключение члена клана не удалось.\0	5	80	80	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
311	1	u,Предложение войны между кланами принято.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
312	1	u,Предложение войны между кланами отклонено.\0	0	0	80	FF	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
313	1	u,Предложение о завершении войны принято.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
314	1	u,Капитуляция не удалась.\0	5	BB	BB	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
315	1	u,Нельзя выйти из войны.\0	5	BB	BB	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
316	1	u,Нельзя выйти из группы.\0	5	BB	BB	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
317	1	u,Нельзя исключить персонажа из группы.\0	5	BB	BB	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
318	1	u,Нельзя расформировать группу.\0	5	BB	BB	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
319	1	u,Нельзя открыть дверь.\0	0	66	66	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
320	1	u,Вам не удалось открыть дверь.\0	0	BB	BB	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
321	1	u,Не заперто.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
322	1	u,Укажите цену продажи.\0	4	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
323	1	u,Ваша сила увеличена до $s1 уровня.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
324	1	u,Ваша сила достигла максимального уровня.\0	0	0	FF	0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
325	1	u,Труп уже исчез.\0	0	80	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
326	1	u,Выберите цель из списка.\0	4	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
327	1	u,Нельзя ввести больше 80 символов.\0	4	80	80	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
328	1	u,Максимальная длина заголовка - 128 символов.\0	4	0	FF	0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
329	1	u,Максимальный объем текста - 3000 символов.\0	4	0	FF	0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
330	1	u,Максимальная длина ответа - 128 символов.\0	4	0	FF	0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
331	1	u,Получено: $s1 SP.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
332	1	u,Хотите возродиться?\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
333	1	u,Получено $s1 урона от барьера Ядра.\0	3	40	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
334	1	u,Введите сообщение.\0	0	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
335	1	u,$s1: отменено.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
336	1	u,$s1: продолжить кристаллизацию?\0	4	0	FF	0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
337	1	u,SoulShot(ы) не соответствует грейду оружия.\0	0	66	66	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
338	1	u,Недостаточно SoulShot(ов).\0	0	66	66	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
339	1	u,Невозможно использовать SoulShot(ы).\0	0	66	66	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
340	1	u,Личная лавка открыта.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
341	1	u,Недостаточно материалов.\0	0	80	80	FF	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
342	1	u,Ваше оружие наполнено силой.\0	7	C0	C0	C0	FF	a,	a,	0	0	0	0	0	a,	a,useitems\0
343	1	u,Цель не оценена. Не удалось ничего присвоить.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
344	1	u,Сила духов недоступна.\0	7	C0	C0	C0	FF	a,	a,	0	0	0	0	0	a,	a,useitems\0
345	1	u,Чат включен.\0	0	0	FF	0	FF	a,	a,345\0	0	0	0	0	0	a,	a,none\0
346	1	u,Чат отключен.\0	0	0	80	FF	FF	a,ItemSound3.sys_chat_prohibition\0	a,346\0	0	0	0	0	0	a,	a,none\0
347	1	u,Неверное количество предметов.\0	5	80	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,error\0
348	1	u,Неверная цена предмета.\0	5	80	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,error\0
349	1	u,Личная лавка закрыта.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
350	1	u,Предмет продан.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
351	1	u,Неверное количество предмета.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
352	1	u,Неверный предмет.\0	5	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,error\0
353	1	u,Нельзя купить.\0	5	80	80	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
354	1	u,Улучшение отменено.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
355	1	u,Нельзя улучшить в этих условиях.\0	0	0	80	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
356	1	u,Воскрешение отменено.\0	0	0	80	FF	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
357	1	u,Цель уже оценена.\0	0	80	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
358	1	u,До окончания осады замка: $s1 ч.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
359	1	u,До окончания осады замка: $s1 мин.\0	0	FF	FF	80	FF	a,	a,	0	0	0	0	0	a,	a,none\0
360	1	u,До окончания осады замка: $s1 сек.\0	0	FF	FF	80	FF	a,	a,	8	0	5	1	0	u,Конец осады: $s1 сек.\0	a,none\0
