tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id	UNK_4	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]
1	10	3	u,Большой мир\0	u,Неудача\0	u,Несмотря на Ваш подарок, Геральд не сообщил Вам никаких подробностей. Вернитесь к Начальнику Склада Риду и расскажите ему то, что Вам удалось узнать.\0	0															0															115205.00000000	-180024.00000000	-870.00000000	3	10	3	u,Начальник Склада Рид\0	0	1	1	30533	116016.00000000	-178615.00000000	-948.00000000	u,Гном\0	u,Путь всегда открыт тем, кто хочет увидеть мир!\0	7	53	54	55	56	57	117	118																																																															0						0	0	0	138	0	2	7570	7126										2	1	1										1	2			
1	10	4	u,Большой мир\0	u,Счастливого пути!\0	u,Вы получили разрешение Начальника Склада Рида. Вернитесь к Баланки из Гильдии Серебряных Весов и отправляйтесь в путь.\\n\0	0															0															116016.00000000	-178615.00000000	-948.00000000	3	10	3	u,Баланки из Гильдии Серебряных Весов\0	0	1	1	30533	116016.00000000	-178615.00000000	-948.00000000	u,Гном\0	u,Путь всегда открыт тем, кто хочет увидеть мир!\0	7	53	54	55	56	57	117	118																																																															0						0	0	0	138	0	2	7570	7126										2	1	1										1	3			
1	10	-1	u,Большой мир\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	3	10	3	a,	1	1	1	30533	116016.00000000	-178615.00000000	-948.00000000	u,Гном\0	u,Путь всегда открыт тем, кто хочет увидеть мир!\0	7	53	54	55	56	57	117	118																																																															0						0	0	0	138	0	2	7570	7126										2	1	1										1	4			
1	11	1	u,Встреча с Орками Кетра\0	u,Встреча с Леоном\0	u,Отправляйтесь в оружейный магазин Годдарда и найдите там Торговца Леона. Возьмите у него Ящик Снаряжения, который нужно доставить Оркам Кетра.\\n\0	1	7231														1	1														148832.00000000	-58960.00000000	-2965.00000000	74	80	3	u,Торговец Леон\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,Нет требований\0	u,В окрестностях Годдарда обитает большое племя Орков Кетра, которое доставляет много беспокойств страже и мирным жителям. Страж Кадмон просит Вас выполнить одно его поручение...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	82045	6047										1	0			
1	11	2	u,Встреча с Орками Кетра\0	u,Разговор с Вахканом\0	u,Вы получили Ящик Снаряжения. Теперь отнесите его Посланнику Кетра Вахкану на Заставу Орков Кетра.\\n\0	1	7231														1	1														146980.00000000	-67483.00000000	-3656.00000000	74	80	3	u,Посланник Кетра Вахкан\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,Нет требований\0	u,В окрестностях Годдарда обитает большое племя Орков Кетра, которое доставляет много беспокойств страже и мирным жителям. Страж Кадмон просит Вас выполнить одно его поручение...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	82045	6047										1	1			
1	11	-1	u,Встреча с Орками Кетра\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,Нет требований\0	u,В окрестностях Годдарда обитает большое племя Орков Кетра, которое доставляет много беспокойств страже и мирным жителям. Страж Кадмон просит Вас выполнить одно его поручение...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	82045	6047										1	2			
1	12	1	u,Встреча с Фавнами Варка\0	u,Встреча с Гельмутом\0	u,Отправляйтесь в оружейный магазин Годдарда и найдите там Торговца Гельмута. Возьмите у него Ящик Снаряжения, который нужно доставить Фавнам Варка.\\n\0	1	7232														1	1														149000.00000000	-58876.00000000	-2965.00000000	74	80	3	u,Торговец Гельмут\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,Нет требований\0	u,В окрестностях Годдарда обитает большое племя Фавнов Варка, которое доставляет много беспокойств страже и мирным жителям. Страж Кадмон просит Вас выполнить одно его поручение...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	233125	18142										1	0			
1	12	2	u,Встреча с Фавнами Варка\0	u,Наран Ашанук\0	u,Вы получили Ящик Снаряжения. Теперь отнесите его Посланнику Варка Нарану Ашануку в Лагерь Фавнов Варка.\\n\0	1	7232														1	1														125440.00000000	-40944.00000000	-3701.00000000	74	80	3	u,Посланник Варка Наран Ашанук\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,Нет требований\0	u,В окрестностях Годдарда обитает большое племя Фавнов Варка, которое доставляет много беспокойств страже и мирным жителям. Страж Кадмон просит Вас выполнить одно его поручение...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	233125	18142										1	1			
1	12	-1	u,Встреча с Фавнами Варка\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,Нет требований\0	u,В окрестностях Годдарда обитает большое племя Фавнов Варка, которое доставляет много беспокойств страже и мирным жителям. Страж Кадмон просит Вас выполнить одно его поручение...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	233125	18142										1	2			
1	13	1	u,Доставка посылки\0	u,Доставка посылки\0	u,Торговец Минералами Фундин из Годдарда просит Вас доставить посылку Кузнецу Вулкану, живущему в нижней части Кузницы Богов.\\n\0	0															0															180352.00000000	-111888.00000000	-5826.00000000	74	80	3	u,Кузнец Вулкан\0	0	1	1	31274	146688.00000000	-59008.00000000	-2972.00000000	u,Нет требований\0	u,Торговец Минералами Фундин из Годдарда просит Вас доставить срочную посылку Вулкану, живущему в нижней части Кузницы Богов.\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	589092	58794	157834									1	0			
1	13	-1	u,Доставка посылки\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31274	146688.00000000	-59008.00000000	-2972.00000000	u,Нет требований\0	u,Торговец Минералами Фундин из Годдарда просит Вас доставить срочную посылку Вулкану, живущему в нижней части Кузницы Богов.\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	589092	58794	157834									1	1			
1	14	1	u,Письмо археологу\0	u,Доставка письма\0	u,Торговец Лесли из Годдарда просит Вас доставить письмо ее другу археологу, который уехал из города несколько лет назад. Она говорит, что Вам надо добраться до развилки дороги, а потом идти на север к Усыпальнице Верности, после чего свернуть на восток к Гробнице Императоров.\\n\0	0															0															181611.00000000	-75293.00000000	-2728.00000000	74	80	3	a,???\0	0	1	1	31263	149312.00000000	-57360.00000000	-2966.00000000	u,Нет требований\0	u,Лесли просит Вас отнести письмо ее другу археологу, уехавшему из города несколько лет назад.\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	325881	32524	136928									1	0			
1	14	-1	u,Письмо археологу\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31263	149312.00000000	-57360.00000000	-2966.00000000	u,Нет требований\0	u,Лесли просит Вас отнести письмо ее другу археологу, покинувшему город несколько лет назад.\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	325881	32524	136928									1	1			
1	15	1	u,Сладкий шепот\0	u,Загадочный Некромант\0	u,Торговец Владимир просит Вас найти Загадочного Некроманта у входа в Долину Святых.\\n\0	0															0															68064.00000000	-71712.00000000	-3712.00000000	60	0	3	u,Загадочный Некромант\0	0	1	1	31302	44704.00000000	-47472.00000000	-800.00000000	u,Нет требований\0	u,Владимир работает на одну таинственную организацию, и сейчас ему срочно понадобились толковые помощники.\0	0																																																																						0						0	0	0	200	0	2	15623	15624										2	350531	28204										1	0			
